0,0,A.DD.1.0,DD
0,800,A.SD.1.0,SD
0,1600,A.DD.1.1,DD
0,2400,A.SD.1.1,SD
0,3200,A.DD.1.2,DD
0,4000,A.SD.1.2,SD
0,4800,A.DD.1.3,DD
0,5600,A.SD.1.3,SD
0,6400,A.DD.1.45,DD
0,7200,A.SD.1.45,SD
0,8000,A.DD.1.6,DD
0,8800,A.SD.1.6,SD
0,9600,A.DD.1.75,DD
0,10400,A.SD.1.75,SD
0,11200,A.DD.1.9,DD
0,12000,A.SD.1.9,SD
0,12800,A.DD.2.05,DD
0,13600,A.SD.2.05,SD
0,14400,A.DD.2.2,DD
0,15200,A.SD.2.2,SD
0,16000,A.DD.2.35,DD
0,16800,A.SD.2.35,SD
0,17600,A.DD.2.5,DD
0,18400,A.SD.2.5,SD
